dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
93.9849509383074,10000.0,4004.93310546875,0.36583900451660156,4005.0,93.9849509383074,106.40001298254752
153.1587189886349,12500.0,3975.11181640625,0.5466076135635376,3975.0,59.173768050327475,211.24225162353545
200.035836674153,12500.0,3947.655517578125,0.6549553871154785,3945.0,46.8771176855181,266.6546199332914
245.9914036576662,15000.0,3916.715576171875,0.6645708084106445,3915.0,45.95556698351322,326.40223991538005
296.00201326223157,17500.0,3884.8203125,0.6239767074584961,3885.0,50.01060960456537,349.9257485236185
354.2162110813588,20000.0,3852.9404296875,0.553894579410553,3855.0,58.2141978191272,343.5588009327285
421.3166032682327,27500.0,3822.048583984375,0.4924745559692383,3825.0,67.10039218687392,409.833670173086
484.0359175943274,42500.0,3793.303466796875,0.5211212038993835,3795.0,62.71931432609466,677.62220388812
558.4851998092497,40000.0,3762.58837890625,0.45044660568237305,3765.0,74.44928221492239,537.2785178039302
637.8289614723259,75000.0,3734.1748046875,0.42598778009414673,3735.0,79.34376166307614,945.2538980755487
728.748812466454,100000.0,3703.737548828125,0.3770520091056824,3705.0,90.91985099412811,1099.8698183794681
791.7021304369755,95000.0,3673.3701171875,0.519514799118042,3675.0,62.95331797052153,1509.0546942177793
853.5705970612928,117500.0,3643.57421875,0.5270388722419739,3645.0,61.868466624317286,1899.1904343369783
907.6653330312572,125000.0,3618.254150390625,0.5872466564178467,3615.0,54.0947359699644,2310.7608856692655
955.1242614200087,120000.0,3584.586669921875,0.649006187915802,3585.0,47.4589283887515,2528.5020980044264
1012.610450339761,125000.0,3554.972412109375,0.5595400929450989,3555.0,57.48618891975228,2174.435326970335
1088.0775675455527,150000.0,3522.924560546875,0.44514694809913635,3525.0,75.46711720579164,1987.620642656381
1179.6172741457822,232500.0,3494.217041015625,0.3747318983078003,3495.0,91.5397066002294,2539.881420151038
1230.7514624810372,192500.0,3462.89013671875,0.6134793758392334,3465.0,51.134188335254976,3764.604587793544
1278.1288030860585,165000.0,3434.670654296875,0.6498348712921143,3435.0,47.37734060502145,3482.677539365979
1329.5946702776143,207500.0,3403.13037109375,0.6104391813278198,3405.0,51.46586719155587,4031.7983806176885
1434.5198188402785,272500.0,3372.617919921875,0.3305513262748718,3375.0,104.92514856266412,2597.089484579149
1539.3062466969052,360000.0,3346.173583984375,0.33095768094062805,3345.0,104.78642785662664,3435.5594265754307
1631.127171387694,375000.0,3315.75830078125,0.3736882507801056,3315.0,91.82092469078891,4084.0364139528037
1704.2799191699262,405000.0,3285.0693359375,0.457369863986969,3285.0,73.1527477822321,5536.360728453314
1770.5899793426815,355000.0,3254.982421875,0.49742692708969116,3255.0,66.31006017275539,5353.637126480211
1834.5111037087695,382500.0,3225.090087890625,0.5129655003547668,3225.0,63.921124366087966,5983.937294490513
1891.6189913249968,375000.0,3195.756591796875,0.5625144839286804,3195.0,57.10788761622737,6566.518490756479
1946.148874683984,390000.0,3164.58251953125,0.5835568904876709,3165.0,54.52988335898734,7152.041705875429
1998.7914459553278,405000.0,3134.8349609375,0.599862813949585,3135.0,52.64257127134369,7693.393202859455
2053.590236417685,387500.0,3105.30322265625,0.5812971591949463,3105.0,54.798790462357175,7071.32396044735
2109.312957011349,430000.0,3075.247802734375,0.5736498236656189,3075.0,55.72272059366443,7716.780433884454
2168.254485609764,447500.0,3044.951171875,0.5483554005622864,3045.0,58.941528598414635,7592.270011335208
2230.5166944901916,445000.0,3014.271484375,0.5242853164672852,3015.0,62.26220888042781,7147.192622969825
2292.2008007638565,422500.0,2984.5498046875,0.5283371806144714,2985.0,61.68410627366496,6849.414306589048
2354.314874239129,415000.0,2954.36669921875,0.5253182053565979,2955.0,62.114073475272434,6681.255579948579
2415.4603867480414,407500.0,2924.618896484375,0.5321634411811829,2925.0,61.145512508912205,6664.430197401734
2476.4042076154064,382500.0,2895.2470703125,0.5336092114448547,2895.0,60.94382086736523,6276.272057711181
2538.4813318362076,425000.0,2865.13720703125,0.5255764126777649,2865.0,62.077124220801274,6846.32230205
2603.627913133765,420000.0,2834.48095703125,0.5048856139183044,2835.0,65.14658129755742,6446.9998522508395
2669.8883826580627,415000.0,2804.928466796875,0.4977407157421112,2805.0,66.26046952429749,6263.161172557356
2740.1883163184843,450000.0,2775.06005859375,0.4733203947544098,2775.0,70.29993366042143,6401.1440206144625
2861.237198591437,517500.0,2745.1650390625,0.2891015112400055,2745.0,121.04888227295245,4275.132411657401
