dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
182.95319176242106,5000.0,2372.585693359375,0.17790499329566956,2385.0,182.95319176242106,27.329394758484938
309.6338169408401,80000.0,2353.259033203125,0.25406572222709656,2355.0,126.68062517841904,631.5093558097516
386.79463902938136,77500.0,2325.26806640625,0.402997761964798,2325.0,77.16082208854125,1004.3957270319067
498.22687143975304,195000.0,2293.3427734375,0.28705790638923645,2295.0,111.43223241037165,1749.942505700444
587.2830260462204,290000.0,2265.672607421875,0.35383954644203186,2265.0,89.05615460646735,3256.3723560880085
671.8294070837984,292500.0,2234.263671875,0.3710651993751526,2235.0,84.54638103757802,3459.63950686421
853.8768519956259,515000.0,2203.74462890625,0.17877143621444702,2205.0,182.0474449118275,2828.9328655474073
965.3209851077598,397500.0,2175.3759765625,0.2870289087295532,2175.0,111.444133112134,3566.809565471153
1061.506823696058,400000.0,2144.677734375,0.32953500747680664,2145.0,96.18583858829822,4158.616339689148
1170.0489890259596,492500.0,2114.131591796875,0.29427263140678406,2115.0,108.54216532990147,4537.407177230182
1301.2971411477356,590000.0,2084.250732421875,0.24558120965957642,2085.0,131.248152121776,4495.301384910777
1445.6221142284598,677500.0,2054.561279296875,0.22410206496715546,2055.0,144.32497308072416,4694.2672881779035
1621.6656750138425,710000.0,2024.8402099609375,0.18473277986049652,2025.0,176.04356078538268,4033.092700650219
1761.4064083591652,597500.0,1995.352294921875,0.2311985045671463,1995.0,139.7407333453227,4275.775471447381
1901.7849857648441,702500.0,1965.0089111328125,0.23018479347229004,1965.0,140.37857740567893,5004.324826357592
2058.0364756766917,875000.0,1933.8634033203125,0.20750251412391663,1935.0,156.25148991184764,5599.946602068553
2303.6929183920342,1020000.0,1904.4796142578125,0.13311897218227386,1905.0,245.65644271534248,4152.140235873797
2524.4830940510406,902500.0,1876.0687255859375,0.14790445566177368,1875.0,220.79017565900614,4087.5912947949437
2694.1785667566432,710000.0,1845.3839111328125,0.19147862493991852,1845.0,169.6954727056027,4183.965480515489
2883.191818318549,682500.0,1815.1712646484375,0.17231512069702148,1815.0,189.01325156190586,3610.8579391136855
3100.1724500571477,665000.0,1785.6358642578125,0.1504625380039215,1785.0,216.98063173859873,3064.7896757953026
3303.325029378489,525000.0,1755.061279296875,0.16053450107574463,1755.0,203.1525793213413,2584.2645057908376
3549.6599534533316,525000.0,1724.8988037109375,0.13275662064552307,1725.0,246.33492407484252,2131.244694481454
3788.7792923041297,467500.0,1695.568359375,0.13671362400054932,1695.0,239.11933885079804,1955.0907184956018
4047.283952885767,442500.0,1664.685791015625,0.12657493352890015,1665.0,258.50466058163755,1711.7679774297742
4306.643629908154,395000.0,1634.83203125,0.1261620819568634,1635.0,259.3596770223874,1522.9815387451472
4583.475530174849,415000.0,1605.552734375,0.11827588081359863,1605.0,276.831900266695,1499.1046898865204
4851.301096753006,415000.0,1575.021240234375,0.12221436202526093,1575.0,267.8255665781573,1549.5159976778916
5146.95775001028,292500.0,1546.12841796875,0.11080869287252426,1545.0,295.6566532572737,989.3232463315247
5441.430250335117,272500.0,1514.9842529296875,0.1112506240606308,1515.0,294.4725003248381,925.3835237565482
5667.726808522368,260000.0,1485.1075439453125,0.14435595273971558,1485.0,226.2965581872504,1148.9348405593578
5875.865867193965,302500.0,1453.998291015625,0.15675194561481476,1455.0,208.13905867159679,1453.3552805064164
6103.133853504685,372500.0,1424.1580810546875,0.14374740421772003,1425.0,227.26798631072026,1639.0341906348344
6340.644143860082,347500.0,1396.4735107421875,0.1376281976699829,1395.0,237.51029035539676,1463.0945020530307
6548.728385875261,270000.0,1365.27197265625,0.1567925661802292,1365.0,208.08424201517823,1297.551402187896
6750.767253175053,245000.0,1335.3251953125,0.16140417754650116,1335.0,202.0388672997925,1212.6379605784475
6942.637737228411,212500.0,1304.9569091796875,0.16979849338531494,1305.0,191.87048405335858,1107.5179230845345
7148.773345185552,237500.0,1274.8126220703125,0.15825024247169495,1275.0,206.13560795714017,1152.1541685771297
7379.035615173105,250000.0,1244.0301513671875,0.14190329611301422,1245.0,230.2622699875526,1085.7184723034059
7636.964264624286,247500.0,1216.086669921875,0.12685458362102509,1215.0,257.9286494511815,959.5676964409672
7957.682140656131,182500.0,1185.4833984375,0.10221268981695175,1185.0,320.7178760318444,569.035946040873
8639.0,10000.0,1167.7259521484375,0.048245541751384735,1155.0,681.3178593438693,14.677437062387177
