dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
416.3303732577489,5000.0,4742.47900390625,0.07523339986801147,4755.0,416.3303732577489,12.009693073496983
520.271018316582,65000.0,4724.35009765625,0.2932122051715851,4725.0,103.94064505883304,625.356904060085
602.2231048019626,100000.0,4693.5107421875,0.3656969964504242,4695.0,81.95208648538058,1220.2251863085755
662.4667649397217,117500.0,4666.03125,0.48023080825805664,4665.0,60.24366013775914,1950.412702868863
709.5350170079532,107500.0,4635.9970703125,0.5880370736122131,4635.0,47.068252068231565,2283.9174024173394
754.7391415820559,97500.0,4606.7353515625,0.606829822063446,4605.0,45.2041245741027,2156.882826923662
800.1035164742174,107500.0,4576.71337890625,0.6051731109619141,4575.0,45.36437489216139,2369.7008997819376
844.689753764141,95000.0,4546.23193359375,0.6132925152778625,4545.0,44.586237289923595,2130.7023371866776
896.1930010681639,105000.0,4516.48095703125,0.5472332239151001,4515.0,51.50324730402287,2038.7064019514464
953.6595959428753,110000.0,4487.03271484375,0.49982622265815735,4485.0,57.466594874711355,1914.1555235667252
1013.878352893387,135000.0,4456.85888671875,0.4804002344608307,4455.0,60.21875695051179,2241.82641483191
1062.5053763010922,112500.0,4425.61767578125,0.573095440864563,4425.0,48.62702340770501,2313.5284069675185
1105.6261343542867,90000.0,4392.16259765625,0.6291090846061707,4395.0,43.120758053194635,2087.161823291098
1152.9122815570938,67500.0,4362.4169921875,0.5859072208404541,4365.0,47.286147202807015,1427.4793780617645
1205.2773437155072,115000.0,4335.0205078125,0.5398877263069153,4335.0,52.36506215841344,2196.1207579990064
1259.618008823302,152500.0,4303.70263671875,0.523703396320343,4305.0,54.34066510779474,2806.3697729405426
1331.2523314304897,165000.0,4276.00830078125,0.4128926396369934,4275.0,71.63432260718757,2303.3651187684213
1479.4951897937804,305000.0,4244.3037109375,0.2086079865694046,4245.0,148.24285836329074,2057.4346944427707
1591.5974094068738,292500.0,4215.6865234375,0.27294713258743286,4215.0,112.10221961309334,2609.225767424827
1657.138059881259,217500.0,4185.044921875,0.44654813408851624,4185.0,65.54065047438539,3318.5511346885914
1719.4816686616605,247500.0,4153.69970703125,0.46633070707321167,4155.0,62.34360878040139,3969.9338046309117
1779.117216778005,255000.0,4123.9052734375,0.4843997657299042,4125.0,59.63554811634467,4275.973107558487
1840.254696630306,275000.0,4094.77783203125,0.47422197461128235,4095.0,61.13747985230089,4498.0591392441975
1904.34576003226,297500.0,4064.91455078125,0.45532065629959106,4065.0,64.09106340195396,4641.832795536516
1981.5827384225913,375000.0,4034.561279296875,0.38592329621315,4035.0,77.23697839033139,4855.1873443943905
2051.7646786476425,337500.0,4005.77587890625,0.4204733073711395,4005.0,70.18194022505128,4808.929461307913
2114.44285269611,282500.0,3975.652099609375,0.4641847014427185,3975.0,62.6781740484674,4507.151082313759
2177.735291199113,270000.0,3945.191650390625,0.46029195189476013,3945.0,63.292438503002764,4265.912427867516
2258.428094705986,245000.0,3915.809326171875,0.37089821696281433,3915.0,80.69280350687318,3036.2063201724254
2335.87094186343,235000.0,3886.47412109375,0.3849959075450897,3885.0,77.44284715744368,3034.4958718038583
2387.6616871885935,185000.0,3855.39111328125,0.544762909412384,3855.0,51.79074532516382,3572.066762864545
2433.546301631649,147500.0,3825.722900390625,0.5998489260673523,3825.0,45.88461444305537,3214.585145595009
2474.6723311883984,142500.0,3794.822021484375,0.6518003344535828,3795.0,41.12602955674939,3464.958848102896
2515.220821591159,112500.0,3765.69921875,0.658633291721344,3765.0,40.54849040276087,2774.455938619606
2553.157488887868,120000.0,3736.423583984375,0.6911071538925171,3735.0,37.93666729670904,3163.1666287779017
2591.8549938194674,107500.0,3706.093505859375,0.6813734173774719,3705.0,38.697504931599376,2777.9568783572477
2629.1069048141408,120000.0,3675.9931640625,0.700067937374115,3675.0,37.2519109946733,3221.3112507747305
2668.276579885706,112500.0,3645.51318359375,0.6754478812217712,3645.0,39.169675071564996,2872.119817038481
2706.949426606388,117500.0,3615.876220703125,0.6816852688789368,3615.0,38.67284672068229,3038.3074938509985
2746.085163242756,125000.0,3585.81689453125,0.6758708953857422,3585.0,39.13573663636815,3194.0116819939885
2791.5564392808183,135000.0,3555.300537109375,0.6040723323822021,3555.0,45.4712760380621,2968.9072258934884
2931.8401390231693,227500.0,3522.80517578125,0.22007480263710022,3525.0,140.283699742351,1621.71371597579
2994.315331267702,162500.0,3494.972900390625,0.46548449993133545,3495.0,62.47519224453254,2601.032412416803
3037.0666239180105,132500.0,3464.898193359375,0.6332085132598877,3465.0,42.75129265030842,3099.321489149033
3077.9910535192976,112500.0,3435.716552734375,0.6541717052459717,3435.0,40.924429601286974,2748.9692854866853
3118.738555238981,122500.0,3405.238525390625,0.6562650203704834,3405.0,40.747501719683264,3006.3192792216223
3158.1909810649436,102500.0,3375.304931640625,0.6719409227371216,3375.0,39.4524258259627,2598.065843965093
3201.0214290053464,100000.0,3345.556640625,0.6323263645172119,3345.0,42.830447940402685,2334.7876290985114
3242.286750125863,102500.0,3314.598388671875,0.6501704454421997,3315.0,41.26532112051648,2483.9259023489963
3290.4042160114122,95000.0,3284.448486328125,0.5779051780700684,3285.0,48.11746588554916,1974.3350621573527
3341.867608695564,100000.0,3254.514892578125,0.5475772619247437,3255.0,51.46339268415138,1943.1287908617792
3398.767571508872,87500.0,3224.996826171875,0.5040055513381958,3225.0,56.899962813308505,1537.7865937644226
3456.4219223165555,102500.0,3196.193115234375,0.49845534563064575,3195.0,57.65435080768334,1777.8363395662461
3558.056114768767,110000.0,3164.70458984375,0.2994794249534607,3165.0,101.63419245221182,1082.312923888501
3682.196599071861,95000.0,3135.992431640625,0.24760058522224426,3135.0,124.14048430309349,765.26203787037
3755.212356106084,80000.0,3106.361328125,0.405917763710022,3105.0,73.01575703422309,1095.6539142982979
3814.4395102373005,77500.0,3074.861083984375,0.4872371256351471,3075.0,59.227154131216494,1308.5214229321302
3874.315354787395,75000.0,3043.44921875,0.4827444553375244,3045.0,59.875844550094406,1252.591935254494
3944.447610675397,82500.0,3013.08203125,0.42073726654052734,3015.0,70.132255888002,1176.3488705075838
4009.710664738496,77500.0,2984.266357421875,0.44820359349250793,2985.0,65.26305406309876,1187.5018892782753
4076.5393715609184,87500.0,2953.91259765625,0.439013808965683,2955.0,66.82870682242262,1309.3175696561837
4147.057714078936,77500.0,2923.748779296875,0.41869425773620605,2925.0,70.51834251801831,1099.0048437425735
4221.990336951022,85000.0,2895.384765625,0.3966006338596344,2895.0,74.93262287208587,1134.3523920829475
4303.275814970939,92500.0,2866.036376953125,0.36843281984329224,2865.0,81.28547801991708,1137.9646432950185
4388.005358295414,102500.0,2836.694091796875,0.35470426082611084,2835.0,84.72954332447523,1209.7315290308138
4469.413591318832,105000.0,2805.617919921875,0.36792609095573425,2805.0,81.40823302341762,1289.7958363719313
4546.048180601798,87500.0,2774.817138671875,0.3886614441871643,2775.0,76.63458928296575,1141.782070194371
4614.702939381185,85000.0,2745.572998046875,0.4287315905094147,2745.0,68.6547587793876,1238.078780134317
4682.810234249249,80000.0,2714.265380859375,0.4317665696144104,2715.0,68.10729486806433,1174.6172000367055
4751.918052786617,72500.0,2684.76708984375,0.42625007033348083,2685.0,69.10781853736827,1049.0853500287742
4830.718422875831,92500.0,2653.981689453125,0.37898513674736023,2655.0,78.80037008921335,1173.8523549480378
