dis_along_flowline,area,mean_elevation,slope,bin_elevation,dx,width
85.06134830748792,12500.0,4063.688232421875,0.4002363383769989,4065.0,85.06134830748792,146.9527611390993
145.4602713656502,20000.0,4035.10791015625,0.5373424291610718,4035.0,60.39892305816227,331.1317319472837
222.98253793046308,32500.0,4006.826904296875,0.4346126914024353,4005.0,77.5222665648129,419.2343882622189
271.0563500201274,32500.0,3973.861083984375,0.6425912380218506,3975.0,48.073812089664315,676.0437458003746
311.9496472901713,27500.0,3944.75390625,0.7216680645942688,3945.0,40.89329727004391,672.4818450906605
357.4621416816352,42500.0,3914.9375,0.6690489053726196,3915.0,45.512494391463896,933.8095080978707
516.0315707658684,172500.0,3883.91357421875,0.22316807508468628,3885.0,158.56942908423318,1087.8515549700744
581.6392885285691,255000.0,3854.120361328125,0.5017052292823792,3855.0,65.60771776270069,3886.7378518228634
646.7494195698898,297500.0,3823.180419921875,0.5049219131469727,3825.0,65.1101310413208,4569.181404522098
715.5595570471357,472500.0,3794.8466796875,0.48187053203582764,3795.0,68.8101374772459,6866.720767070783
783.1266568112591,607500.0,3764.151611328125,0.48939570784568787,3765.0,67.56709976412334,8991.062249538336
848.2655345855824,685000.0,3734.26318359375,0.5047350525856018,3735.0,65.13887777432336,10515.993265545869
916.1872669378174,862500.0,3704.356201171875,0.4872268736362457,3705.0,67.92173235223507,12698.439367346586
995.9215375575632,1195000.0,3674.076416015625,0.42396557331085205,3675.0,79.73427061974573,14987.282014517672
1109.5337059472722,1602500.0,3643.867431640625,0.30675530433654785,3645.0,113.61216838970905,14105.003211479536
1249.6280038907137,1925000.0,3614.54150390625,0.25144097208976746,3615.0,140.09429794344152,13740.744828723547
1386.13317621499,2092500.0,3585.210205078125,0.25776657462120056,3585.0,136.50517232427643,15329.089472369133
1497.3067842884966,2075000.0,3555.163818359375,0.31305697560310364,3555.0,111.1736080735065,18664.501728036368
1612.9709083731686,2270000.0,3525.019287109375,0.3016400635242462,3525.0,115.66412408467208,19625.79164424609
1737.6860957195104,2487500.0,3494.872314453125,0.2809230387210846,3495.0,124.71518734634165,19945.44572259721
1863.019340277633,2402500.0,3464.437744140625,0.27960896492004395,3465.0,125.33324455812269,19168.896556299173
2007.6124534798269,2445000.0,3435.109130859375,0.24392899870872498,3435.0,144.59311320219385,16909.519034845038
2111.920141837834,2360000.0,3405.2822265625,0.3322213292121887,3405.0,104.30768835800711,22625.369588289184
2239.123382842477,2285000.0,3374.971435546875,0.2757050395011902,3375.0,127.20324100464312,17963.378778348848
2407.560310786568,2370000.0,3345.669921875,0.21048834919929504,3345.0,168.43692794409137,14070.548714748973
2509.617788743458,2060000.0,3315.057373046875,0.3390030860900879,3315.0,102.05747795688956,20184.70416121954
2668.9840951738825,2240000.0,3284.811767578125,0.22208859026432037,3285.0,159.3663064304247,14055.668667817985
2902.6531009552136,2420000.0,3254.851318359375,0.15280811488628387,3255.0,233.6690057813313,10356.529707087679
3139.7461008660116,2227500.0,3225.010009765625,0.1506347954273224,3225.0,237.092999910798,9395.047516535946
3353.521371107062,2152500.0,3195.528076171875,0.16677694022655487,3195.0,213.77527024105018,10068.985049453426
3555.8828529033112,1975000.0,3165.1826171875,0.1759956032037735,3165.0,202.36148179624936,9759.762492688988
3721.354747469249,1885000.0,3135.205810546875,0.2141467183828354,3135.0,165.47189456593767,11391.662644249596
3867.3301786258075,1655000.0,3105.648681640625,0.2417084276676178,3105.0,145.97543115655833,11337.524314108832
4019.6004984431515,1665000.0,3075.269775390625,0.23207829892635345,3075.0,152.27031981734396,10934.50123436565
4193.667246391188,1585000.0,3045.649169921875,0.20387060940265656,3045.0,174.0667479480367,9105.702373856966
4369.015981076488,1470000.0,3015.0966796875,0.20242062211036682,3015.0,175.34873468529958,8383.294026262729
4722.64460533084,1715000.0,2984.855224609375,0.10141599178314209,2985.0,353.6286242543519,4849.720532709095
5093.767555360536,1570000.0,2955.3251953125,0.09666580706834793,2955.0,371.1229500296961,4230.403966864279
5540.678802847934,1632500.0,2923.95068359375,0.08035058528184891,2925.0,446.91124748739844,3652.850558535186
6062.550236962914,1397500.0,2896.056396484375,0.06884872168302536,2895.0,521.8714341149803,2677.8626087667767
6435.812552587436,1110000.0,2865.419677734375,0.09611517935991287,2865.0,373.26231562452205,2973.7799760010835
6893.402021098915,1250000.0,2834.276611328125,0.07848332077264786,2835.0,457.58946851147874,2731.7062258145993
7477.5769588636795,1697500.0,2804.019775390625,0.06152547523379326,2805.0,584.1749377647652,2905.8076447017093
8047.340419602452,1910000.0,2775.85400390625,0.06307761371135712,2775.0,569.7634607387728,3352.2683211791705
8673.24675513689,1782500.0,2744.33837890625,0.057432688772678375,2745.0,625.9063355344385,2847.8701984666577
9440.536634478125,1497500.0,2717.288818359375,0.04686717316508293,2715.0,767.289879341235,1951.6743805948474
9978.82141530802,627500.0,2685.89892578125,0.06675571948289871,2685.0,538.284780829895,1165.7398134730065
10451.239205447602,507500.0,2655.437744140625,0.07602950930595398,2655.0,472.41779013958086,1074.2609838000676
10867.99784877134,480000.0,2624.73828125,0.08613622188568115,2625.0,416.7586433237371,1151.7457590606878
11434.645039020244,655000.0,2595.919189453125,0.06342358142137527,2595.0,566.647190248904,1155.9220821553643
11817.550328113979,417500.0,2565.3623046875,0.09370896965265274,2565.0,382.90528909373484,1090.3479578152194
