date,Observations,,1850-1900
1883.459,-0.164,0.177,0.177
1883.542,-0.214,0.127,0.127
1883.625,-0.265,0.076,0.076
1883.709,-0.304,0.037,0.037
1883.792,-0.312,0.029,0.029
1883.875,-0.403,-0.062,-0.062
1883.959,-0.325,0.016,0.016
1884.042,-0.360,-0.019,-0.019
1884.125,-0.285,0.056,0.056
1884.209,-0.522,-0.181,-0.181
1884.292,-0.517,-0.176,-0.176
1884.375,-0.494,-0.153,-0.153
1884.459,-0.466,-0.125,-0.125
1884.542,-0.507,-0.166,-0.166
1884.625,-0.415,-0.074,-0.074
1884.709,-0.450,-0.109,-0.109
1884.792,-0.422,-0.081,-0.081
1884.875,-0.551,-0.210,-0.210
1884.959,-0.443,-0.102,-0.102
1885.042,-0.668,-0.327,-0.327
1885.125,-0.489,-0.148,-0.148
1885.209,-0.452,-0.111,-0.111
1885.292,-0.566,-0.225,-0.225
1885.375,-0.568,-0.227,-0.227
1885.459,-0.558,-0.217,-0.217
1885.542,-0.414,-0.073,-0.073
1885.625,-0.418,-0.077,-0.077
1885.709,-0.375,-0.034,-0.034
1885.792,-0.341,0.000,0.000
1885.875,-0.375,-0.034,-0.034
1885.959,-0.200,0.141,0.141
1886.042,-0.487,-0.146,-0.146
1886.125,-0.557,-0.216,-0.216
1886.209,-0.524,-0.183,-0.183
1886.292,-0.388,-0.047,-0.047
1886.375,-0.324,0.017,0.017
1886.459,-0.446,-0.105,-0.105
1886.542,-0.301,0.040,0.040
1886.625,-0.396,-0.055,-0.055
1886.709,-0.385,-0.044,-0.044
1886.792,-0.409,-0.068,-0.068
1886.875,-0.457,-0.116,-0.116
1886.959,-0.378,-0.037,-0.037
1887.042,-0.780,-0.439,-0.439
1887.125,-0.680,-0.339,-0.339
1887.209,-0.468,-0.127,-0.127
1887.292,-0.442,-0.101,-0.101
1887.375,-0.469,-0.128,-0.128
1887.459,-0.413,-0.072,-0.072
1887.542,-0.378,-0.037,-0.037
1887.625,-0.452,-0.111,-0.111
1887.709,-0.366,-0.025,-0.025
1887.792,-0.439,-0.098,-0.098
1887.875,-0.398,-0.057,-0.057
1887.959,-0.428,-0.087,-0.087
1888.042,-0.506,-0.165,-0.165
1888.125,-0.523,-0.182,-0.182
1888.209,-0.557,-0.216,-0.216
1888.292,-0.333,0.008,0.008
1888.375,-0.358,-0.017,-0.017
1888.459,-0.286,0.055,0.055
1888.542,-0.270,0.071,0.071
1888.625,-0.282,0.059,0.059
1888.709,-0.266,0.075,0.075
1888.792,-0.110,0.231,0.231
1888.875,-0.195,0.146,0.146
1888.959,-0.187,0.154,0.154
1889.042,-0.216,0.125,0.125
1889.125,-0.005,0.336,0.336
1889.209,-0.086,0.255,0.255
1889.292,-0.054,0.287,0.287
1889.375,-0.154,0.187,0.187
1889.459,-0.189,0.152,0.152
1889.542,-0.217,0.124,0.124
1889.625,-0.278,0.063,0.063
1889.709,-0.346,-0.005,-0.005
1889.792,-0.351,-0.010,-0.010
1889.875,-0.456,-0.115,-0.115
1889.959,-0.363,-0.022,-0.022
1890.042,-0.517,-0.176,-0.176
1890.125,-0.494,-0.153,-0.153
1890.209,-0.566,-0.225,-0.225
1890.292,-0.432,-0.091,-0.091
1890.375,-0.512,-0.171,-0.171
1890.459,-0.419,-0.078,-0.078
1890.542,-0.433,-0.092,-0.092
1890.625,-0.466,-0.125,-0.125
1890.709,-0.468,-0.127,-0.127
1890.792,-0.402,-0.061,-0.061
1890.875,-0.615,-0.274,-0.274
1890.959,-0.410,-0.069,-0.069
1891.042,-0.530,-0.189,-0.189
1891.125,-0.615,-0.274,-0.274
1891.209,-0.349,-0.008,-0.008
1891.292,-0.412,-0.071,-0.071
1891.375,-0.295,0.046,0.046
1891.459,-0.315,0.026,0.026
1891.542,-0.313,0.028,0.028
1891.625,-0.309,0.032,0.032
1891.709,-0.247,0.094,0.094
1891.792,-0.343,-0.002,-0.002
1891.875,-0.504,-0.163,-0.163
1891.959,-0.202,0.139,0.139
1892.042,-0.410,-0.069,-0.069
1892.125,-0.250,0.091,0.091
1892.209,-0.526,-0.185,-0.185
1892.292,-0.503,-0.162,-0.162
1892.375,-0.425,-0.084,-0.084
1892.459,-0.385,-0.044,-0.044
1892.542,-0.507,-0.166,-0.166
1892.625,-0.455,-0.114,-0.114
1892.709,-0.335,0.006,0.006
1892.792,-0.371,-0.030,-0.030
1892.875,-0.633,-0.292,-0.292
1892.959,-0.649,-0.308,-0.308
1893.042,-0.947,-0.606,-0.606
1893.125,-0.760,-0.419,-0.419
1893.209,-0.405,-0.064,-0.064
1893.292,-0.463,-0.122,-0.122
1893.375,-0.500,-0.159,-0.159
1893.459,-0.389,-0.048,-0.048
1893.542,-0.245,0.096,0.096
1893.625,-0.333,0.008,0.008
1893.709,-0.354,-0.013,-0.013
1893.792,-0.301,0.040,0.040
1893.875,-0.356,-0.015,-0.015
1893.959,-0.450,-0.109,-0.109
1894.042,-0.609,-0.268,-0.268
1894.125,-0.416,-0.075,-0.075
1894.209,-0.444,-0.103,-0.103
1894.292,-0.532,-0.191,-0.191
1894.375,-0.477,-0.136,-0.136
1894.459,-0.517,-0.176,-0.176
1894.542,-0.353,-0.012,-0.012
1894.625,-0.350,-0.009,-0.009
1894.709,-0.380,-0.039,-0.039
1894.792,-0.363,-0.022,-0.022
1894.875,-0.432,-0.091,-0.091
1894.959,-0.435,-0.094,-0.094
1895.042,-0.562,-0.221,-0.221
1895.125,-0.575,-0.234,-0.234
1895.209,-0.549,-0.208,-0.208
1895.292,-0.367,-0.026,-0.026
1895.375,-0.435,-0.094,-0.094
1895.459,-0.362,-0.021,-0.021
1895.542,-0.300,0.041,0.041
1895.625,-0.331,0.010,0.010
1895.709,-0.293,0.048,0.048
1895.792,-0.266,0.075,0.075
1895.875,-0.280,0.061,0.061
1895.959,-0.307,0.034,0.034
1896.042,-0.305,0.036,0.036
1896.125,-0.269,0.072,0.072
1896.209,-0.482,-0.141,-0.141
1896.292,-0.459,-0.118,-0.118
1896.375,-0.310,0.031,0.031
1896.459,-0.200,0.141,0.141
1896.542,-0.146,0.195,0.195
1896.625,-0.145,0.196,0.196
1896.709,-0.150,0.191,0.191
1896.792,-0.091,0.250,0.250
1896.875,-0.250,0.091,0.091
1896.959,-0.087,0.254,0.254
1897.042,-0.266,0.075,0.075
1897.125,-0.298,0.043,0.043
1897.209,-0.327,0.014,0.014
1897.292,-0.113,0.228,0.228
1897.375,-0.110,0.231,0.231
1897.459,-0.179,0.162,0.162
1897.542,-0.157,0.184,0.184
1897.625,-0.188,0.153,0.153
1897.709,-0.192,0.149,0.149
1897.792,-0.239,0.102,0.102
1897.875,-0.369,-0.028,-0.028
1897.959,-0.384,-0.043,-0.043
1898.042,-0.189,0.152,0.152
1898.125,-0.486,-0.145,-0.145
1898.209,-0.768,-0.427,-0.427
1898.292,-0.520,-0.179,-0.179
1898.375,-0.476,-0.135,-0.135
1898.459,-0.293,0.048,0.048
1898.542,-0.347,-0.006,-0.006
1898.625,-0.353,-0.012,-0.012
1898.709,-0.348,-0.007,-0.007
1898.792,-0.487,-0.146,-0.146
1898.875,-0.491,-0.150,-0.150
1898.959,-0.401,-0.060,-0.060
1899.042,-0.312,0.029,0.029
1899.125,-0.508,-0.167,-0.167
1899.209,-0.551,-0.210,-0.210
1899.292,-0.361,-0.020,-0.020
1899.375,-0.326,0.015,0.015
1899.459,-0.435,-0.094,-0.094
1899.542,-0.305,0.036,0.036
1899.625,-0.200,0.141,0.141
1899.709,-0.147,0.194,0.194
1899.792,-0.166,0.175,0.175
1899.875,-0.029,0.312,0.312
1899.959,-0.395,-0.054,-0.054
1900.042,-0.492,-0.151,-0.151
1900.125,-0.168,0.173,0.173
1900.209,-0.182,0.159,0.159
1900.292,-0.206,0.135,0.135
1900.375,-0.241,0.100,0.100
1900.459,-0.177,0.164,0.164
1900.542,-0.201,0.140,0.140
1900.625,-0.190,0.151,0.151
1900.709,-0.165,0.176,0.176
1900.792,-0.028,0.313,0.313
1900.875,-0.236,0.105,0.105
1900.959,-0.184,0.157,0.157
1901.042,-0.305,0.036,0.036
1901.125,-0.228,0.113,0.113
1901.209,-0.164,0.177,0.177
1901.292,-0.151,0.190,0.190
1901.375,-0.236,0.105,0.105
1901.459,-0.203,0.138,0.138
1901.542,-0.269,0.072,0.072
1901.625,-0.235,0.106,0.106
1901.709,-0.323,0.018,0.018
1901.792,-0.360,-0.019,-0.019
1901.875,-0.339,0.002,0.002
1901.959,-0.417,-0.076,-0.076
1902.042,-0.341,0.000,0.000
1902.125,-0.193,0.148,0.148
1902.209,-0.451,-0.110,-0.110
1902.292,-0.406,-0.065,-0.065
1902.375,-0.433,-0.092,-0.092
1902.459,-0.406,-0.065,-0.065
1902.542,-0.376,-0.035,-0.035
1902.625,-0.392,-0.051,-0.051
1902.709,-0.367,-0.026,-0.026
1902.792,-0.434,-0.093,-0.093
1902.875,-0.513,-0.172,-0.172
1902.959,-0.543,-0.202,-0.202
1903.042,-0.386,-0.045,-0.045
1903.125,-0.204,0.137,0.137
1903.209,-0.394,-0.053,-0.053
1903.292,-0.540,-0.199,-0.199
1903.375,-0.524,-0.183,-0.183
1903.459,-0.529,-0.188,-0.188
1903.542,-0.484,-0.143,-0.143
1903.625,-0.562,-0.221,-0.221
1903.709,-0.559,-0.218,-0.218
1903.792,-0.617,-0.276,-0.276
1903.875,-0.590,-0.249,-0.249
1903.959,-0.633,-0.292,-0.292
1904.042,-0.768,-0.427,-0.427
1904.125,-0.727,-0.386,-0.386
1904.209,-0.679,-0.338,-0.338
1904.292,-0.614,-0.273,-0.273
1904.375,-0.610,-0.269,-0.269
1904.459,-0.549,-0.208,-0.208
1904.542,-0.576,-0.235,-0.235
1904.625,-0.526,-0.185,-0.185
1904.709,-0.592,-0.251,-0.251
1904.792,-0.513,-0.172,-0.172
1904.875,-0.323,0.018,0.018
1904.959,-0.450,-0.109,-0.109
1905.042,-0.462,-0.121,-0.121
1905.125,-0.722,-0.381,-0.381
1905.209,-0.477,-0.136,-0.136
1905.292,-0.507,-0.166,-0.166
1905.375,-0.399,-0.058,-0.058
1905.459,-0.342,-0.001,-0.001
1905.542,-0.354,-0.013,-0.013
1905.625,-0.291,0.050,0.050
1905.709,-0.314,0.027,0.027
1905.792,-0.339,0.002,0.002
1905.875,-0.187,0.154,0.154
1905.959,-0.247,0.094,0.094
1906.042,-0.330,0.011,0.011
1906.125,-0.378,-0.037,-0.037
1906.209,-0.291,0.050,0.050
1906.292,-0.135,0.206,0.206
1906.375,-0.372,-0.031,-0.031
1906.459,-0.249,0.092,0.092
1906.542,-0.337,0.004,0.004
1906.625,-0.285,0.056,0.056
1906.709,-0.348,-0.007,-0.007
1906.792,-0.311,0.030,0.030
1906.875,-0.467,-0.126,-0.126
1906.959,-0.278,0.063,0.063
1907.042,-0.509,-0.168,-0.168
1907.125,-0.612,-0.271,-0.271
1907.209,-0.422,-0.081,-0.081
1907.292,-0.454,-0.113,-0.113
1907.375,-0.600,-0.259,-0.259
1907.459,-0.506,-0.165,-0.165
1907.542,-0.423,-0.082,-0.082
1907.625,-0.457,-0.116,-0.116
1907.709,-0.425,-0.084,-0.084
1907.792,-0.334,0.007,0.007
1907.875,-0.561,-0.220,-0.220
1907.959,-0.573,-0.232,-0.232
1908.042,-0.501,-0.160,-0.160
1908.125,-0.425,-0.084,-0.084
1908.209,-0.709,-0.368,-0.368
1908.292,-0.569,-0.228,-0.228
1908.375,-0.459,-0.118,-0.118
1908.459,-0.439,-0.098,-0.098
1908.542,-0.432,-0.091,-0.091
1908.625,-0.521,-0.180,-0.180
1908.709,-0.419,-0.078,-0.078
1908.792,-0.550,-0.209,-0.209
1908.875,-0.627,-0.286,-0.286
1908.959,-0.597,-0.256,-0.256
1909.042,-0.766,-0.425,-0.425
1909.125,-0.552,-0.211,-0.211
1909.209,-0.690,-0.349,-0.349
1909.292,-0.670,-0.329,-0.329
1909.375,-0.602,-0.261,-0.261
1909.459,-0.542,-0.201,-0.201
1909.542,-0.543,-0.202,-0.202
1909.625,-0.369,-0.028,-0.028
1909.709,-0.449,-0.108,-0.108
1909.792,-0.479,-0.138,-0.138
1909.875,-0.406,-0.065,-0.065
1909.959,-0.602,-0.261,-0.261
1910.042,-0.478,-0.137,-0.137
1910.125,-0.529,-0.188,-0.188
1910.209,-0.648,-0.307,-0.307
1910.292,-0.526,-0.185,-0.185
1910.375,-0.466,-0.125,-0.125
1910.459,-0.474,-0.133,-0.133
1910.542,-0.440,-0.099,-0.099
1910.625,-0.420,-0.079,-0.079
1910.709,-0.454,-0.113,-0.113
1910.792,-0.465,-0.124,-0.124
1910.875,-0.647,-0.306,-0.306
1910.959,-0.752,-0.411,-0.411
1911.042,-0.680,-0.339,-0.339
1911.125,-0.700,-0.359,-0.359
1911.209,-0.746,-0.405,-0.405
1911.292,-0.639,-0.298,-0.298
1911.375,-0.625,-0.284,-0.284
1911.459,-0.551,-0.210,-0.210
1911.542,-0.510,-0.169,-0.169
1911.625,-0.501,-0.160,-0.160
1911.709,-0.489,-0.148,-0.148
1911.792,-0.355,-0.014,-0.014
1911.875,-0.339,0.002,0.002
1911.959,-0.327,0.014,0.014
1912.042,-0.338,0.003,0.003
1912.125,-0.291,0.050,0.050
1912.209,-0.509,-0.168,-0.168
1912.292,-0.304,0.037,0.037
1912.375,-0.319,0.022,0.022
1912.459,-0.294,0.047,0.047
1912.542,-0.497,-0.156,-0.156
1912.625,-0.590,-0.249,-0.249
1912.709,-0.641,-0.300,-0.300
1912.792,-0.655,-0.314,-0.314
1912.875,-0.518,-0.177,-0.177
1912.959,-0.555,-0.214,-0.214
1913.042,-0.533,-0.192,-0.192
1913.125,-0.540,-0.199,-0.199
1913.209,-0.588,-0.247,-0.247
1913.292,-0.481,-0.140,-0.140
1913.375,-0.519,-0.178,-0.178
1913.459,-0.532,-0.191,-0.191
1913.542,-0.453,-0.112,-0.112
1913.625,-0.400,-0.059,-0.059
1913.709,-0.416,-0.075,-0.075
1913.792,-0.402,-0.061,-0.061
1913.875,-0.310,0.031,0.031
1913.959,-0.132,0.209,0.209
1914.042,-0.060,0.281,0.281
1914.125,-0.242,0.099,0.099
1914.209,-0.389,-0.048,-0.048
1914.292,-0.390,-0.049,-0.049
1914.375,-0.295,0.046,0.046
1914.459,-0.303,0.038,0.038
1914.542,-0.327,0.014,0.014
1914.625,-0.251,0.090,0.090
1914.709,-0.300,0.041,0.041
1914.792,-0.114,0.227,0.227
1914.875,-0.210,0.131,0.131
1914.959,-0.191,0.150,0.150
1915.042,-0.289,0.052,0.052
1915.125,-0.175,0.166,0.166
1915.209,-0.200,0.141,0.141
1915.292,-0.059,0.282,0.282
1915.375,-0.134,0.207,0.207
1915.459,-0.219,0.122,0.122
1915.542,-0.196,0.145,0.145
1915.625,-0.177,0.164,0.164
1915.709,-0.205,0.136,0.136
1915.792,-0.322,0.019,0.019
1915.875,-0.171,0.170,0.170
1915.959,-0.316,0.025,0.025
1916.042,-0.284,0.057,0.057
1916.125,-0.251,0.090,0.090
1916.209,-0.434,-0.093,-0.093
1916.292,-0.373,-0.032,-0.032
1916.375,-0.412,-0.071,-0.071
1916.459,-0.497,-0.156,-0.156
1916.542,-0.403,-0.062,-0.062
1916.625,-0.360,-0.019,-0.019
1916.709,-0.388,-0.047,-0.047
1916.792,-0.393,-0.052,-0.052
1916.875,-0.542,-0.201,-0.201
1916.959,-0.834,-0.493,-0.493
1917.042,-0.687,-0.346,-0.346
1917.125,-0.713,-0.372,-0.372
1917.209,-0.800,-0.459,-0.459
1917.292,-0.582,-0.241,-0.241
1917.375,-0.652,-0.311,-0.311
1917.459,-0.494,-0.153,-0.153
1917.542,-0.293,0.048,0.048
1917.625,-0.308,0.033,0.033
1917.709,-0.274,0.067,0.067
1917.792,-0.501,-0.160,-0.160
1917.875,-0.433,-0.092,-0.092
1917.959,-0.766,-0.425,-0.425
1918.042,-0.538,-0.197,-0.197
1918.125,-0.570,-0.229,-0.229
1918.209,-0.498,-0.157,-0.157
1918.292,-0.581,-0.240,-0.240
1918.375,-0.540,-0.199,-0.199
1918.459,-0.431,-0.090,-0.090
1918.542,-0.401,-0.060,-0.060
1918.625,-0.419,-0.078,-0.078
1918.709,-0.252,0.089,0.089
1918.792,-0.152,0.189,0.189
1918.875,-0.195,0.146,0.146
1918.959,-0.409,-0.068,-0.068
1919.042,-0.285,0.056,0.056
1919.125,-0.269,0.072,0.072
1919.209,-0.391,-0.050,-0.050
1919.292,-0.213,0.128,0.128
1919.375,-0.338,0.003,0.003
1919.459,-0.380,-0.039,-0.039
1919.542,-0.348,-0.007,-0.007
1919.625,-0.340,0.001,0.001
1919.709,-0.320,0.021,0.021
1919.792,-0.305,0.036,0.036
1919.875,-0.540,-0.199,-0.199
1919.959,-0.523,-0.182,-0.182
1920.042,-0.306,0.035,0.035
1920.125,-0.443,-0.102,-0.102
1920.209,-0.208,0.133,0.133
1920.292,-0.316,0.025,0.025
1920.375,-0.305,0.036,0.036
1920.459,-0.302,0.039,0.039
1920.542,-0.328,0.013,0.013
1920.625,-0.299,0.042,0.042
1920.709,-0.244,0.097,0.097
1920.792,-0.276,0.065,0.065
1920.875,-0.347,-0.006,-0.006
1920.959,-0.521,-0.180,-0.180
1921.042,-0.212,0.129,0.129
1921.125,-0.278,0.063,0.063
1921.209,-0.376,-0.035,-0.035
1921.292,-0.328,0.013,0.013
1921.375,-0.353,-0.012,-0.012
1921.459,-0.219,0.122,0.122
1921.542,-0.202,0.139,0.139
1921.625,-0.317,0.024,0.024
1921.709,-0.214,0.127,0.127
1921.792,-0.127,0.214,0.214
1921.875,-0.216,0.125,0.125
1921.959,-0.252,0.089,0.089
1922.042,-0.419,-0.078,-0.078
1922.125,-0.455,-0.114,-0.114
1922.209,-0.297,0.044,0.044
1922.292,-0.264,0.077,0.077
1922.375,-0.443,-0.102,-0.102
1922.459,-0.327,0.014,0.014
1922.542,-0.298,0.043,0.043
1922.625,-0.383,-0.042,-0.042
1922.709,-0.381,-0.040,-0.040
1922.792,-0.375,-0.034,-0.034
1922.875,-0.256,0.085,0.085
1922.959,-0.300,0.041,0.041
1923.042,-0.393,-0.052,-0.052
1923.125,-0.496,-0.155,-0.155
1923.209,-0.474,-0.133,-0.133
1923.292,-0.439,-0.098,-0.098
1923.375,-0.399,-0.058,-0.058
1923.459,-0.292,0.049,0.049
1923.542,-0.396,-0.055,-0.055
1923.625,-0.376,-0.035,-0.035
1923.709,-0.363,-0.022,-0.022
1923.792,-0.190,0.151,0.151
1923.875,-0.057,0.284,0.284
1923.959,-0.111,0.230,0.230
1924.042,-0.339,0.002,0.002
1924.125,-0.313,0.028,0.028
1924.209,-0.199,0.142,0.142
1924.292,-0.347,-0.006,-0.006
1924.375,-0.245,0.096,0.096
1924.459,-0.292,0.049,0.049
1924.542,-0.317,0.024,0.024
1924.625,-0.359,-0.018,-0.018
1924.709,-0.350,-0.009,-0.009
1924.792,-0.384,-0.043,-0.043
1924.875,-0.305,0.036,0.036
1924.959,-0.506,-0.165,-0.165
1925.042,-0.507,-0.166,-0.166
1925.125,-0.495,-0.154,-0.154
1925.209,-0.381,-0.040,-0.040
1925.292,-0.326,0.015,0.015
1925.375,-0.298,0.043,0.043
1925.459,-0.342,-0.001,-0.001
1925.542,-0.319,0.022,0.022
1925.625,-0.210,0.131,0.131
1925.709,-0.240,0.101,0.101
1925.792,-0.255,0.086,0.086
1925.875,-0.047,0.294,0.294
1925.959,0.007,0.348,0.348
1926.042,0.084,0.425,0.425
1926.125,-0.070,0.271,0.271
1926.209,-0.030,0.311,0.311
1926.292,-0.194,0.147,0.147
1926.375,-0.263,0.078,0.078
1926.459,-0.219,0.122,0.122
1926.542,-0.273,0.068,0.068
1926.625,-0.150,0.191,0.191
1926.709,-0.156,0.185,0.185
1926.792,-0.119,0.222,0.222
1926.875,-0.129,0.212,0.212
1926.959,-0.334,0.007,0.007
1927.042,-0.336,0.005,0.005
1927.125,-0.249,0.092,0.092
1927.209,-0.457,-0.116,-0.116
1927.292,-0.337,0.004,0.004
1927.375,-0.282,0.059,0.059
1927.459,-0.288,0.053,0.053
1927.542,-0.229,0.112,0.112
1927.625,-0.253,0.088,0.088
1927.709,-0.147,0.194,0.194
1927.792,-0.041,0.300,0.300
1927.875,-0.133,0.208,0.208
1927.959,-0.375,-0.034,-0.034
1928.042,-0.079,0.262,0.262
1928.125,-0.170,0.171,0.171
1928.209,-0.355,-0.014,-0.014
1928.292,-0.301,0.040,0.040
1928.375,-0.336,0.005,0.005
1928.459,-0.375,-0.034,-0.034
1928.542,-0.231,0.110,0.110
1928.625,-0.243,0.098,0.098
1928.709,-0.254,0.087,0.087
1928.792,-0.214,0.127,0.127
1928.875,-0.182,0.159,0.159
1928.959,-0.258,0.083,0.083
1929.042,-0.514,-0.173,-0.173
1929.125,-0.638,-0.297,-0.297
1929.209,-0.475,-0.134,-0.134
1929.292,-0.450,-0.109,-0.109
1929.375,-0.454,-0.113,-0.113
1929.459,-0.435,-0.094,-0.094
1929.542,-0.438,-0.097,-0.097
1929.625,-0.321,0.020,0.020
1929.709,-0.286,0.055,0.055
1929.792,-0.210,0.131,0.131
1929.875,-0.160,0.181,0.181
1929.959,-0.604,-0.263,-0.263
1930.042,-0.377,-0.036,-0.036
1930.125,-0.366,-0.025,-0.025
1930.209,-0.233,0.108,0.108
1930.292,-0.262,0.079,0.079
1930.375,-0.284,0.057,0.057
1930.459,-0.240,0.101,0.101
1930.542,-0.221,0.120,0.120
1930.625,-0.154,0.187,0.187
1930.709,-0.155,0.186,0.186
1930.792,-0.116,0.225,0.225
1930.875,0.084,0.425,0.425
1930.959,-0.098,0.243,0.243
1931.042,-0.161,0.180,0.180
1931.125,-0.285,0.056,0.056
1931.209,-0.166,0.175,0.175
1931.292,-0.223,0.118,0.118
1931.375,-0.228,0.113,0.113
1931.459,-0.077,0.264,0.264
1931.542,-0.062,0.279,0.279
1931.625,-0.055,0.286,0.286
1931.709,-0.083,0.258,0.258
1931.792,-0.023,0.318,0.318
1931.875,-0.133,0.208,0.208
1931.959,-0.137,0.204,0.204
1932.042,0.049,0.390,0.390
1932.125,-0.246,0.095,0.095
1932.209,-0.268,0.073,0.073
1932.292,-0.087,0.254,0.254
1932.375,-0.209,0.132,0.132
1932.459,-0.297,0.044,0.044
1932.542,-0.221,0.120,0.120
1932.625,-0.246,0.095,0.095
1932.709,-0.080,0.261,0.261
1932.792,-0.134,0.207,0.207
1932.875,-0.327,0.014,0.014
1932.959,-0.303,0.038,0.038
1933.042,-0.340,0.001,0.001
1933.125,-0.375,-0.034,-0.034
1933.209,-0.412,-0.071,-0.071
1933.292,-0.306,0.035,0.035
1933.375,-0.327,0.014,0.014
1933.459,-0.367,-0.026,-0.026
1933.542,-0.285,0.056,0.056
1933.625,-0.232,0.109,0.109
1933.709,-0.345,-0.004,-0.004
1933.792,-0.265,0.076,0.076
1933.875,-0.378,-0.037,-0.037
1933.959,-0.534,-0.193,-0.193
1934.042,-0.333,0.008,0.008
1934.125,-0.148,0.193,0.193
1934.209,-0.445,-0.104,-0.104
1934.292,-0.372,-0.031,-0.031
1934.375,-0.173,0.168,0.168
1934.459,-0.143,0.198,0.198
1934.542,-0.170,0.171,0.171
1934.625,-0.147,0.194,0.194
1934.709,-0.181,0.160,0.160
1934.792,-0.098,0.243,0.243
1934.875,-0.008,0.333,0.333
1934.959,-0.117,0.224,0.224
1935.042,-0.401,-0.060,-0.060
1935.125,0.049,0.390,0.390
1935.209,-0.251,0.090,0.090
1935.292,-0.362,-0.021,-0.021
1935.375,-0.341,0.000,0.000
1935.459,-0.265,0.076,0.076
1935.542,-0.221,0.120,0.120
1935.625,-0.228,0.113,0.113
1935.709,-0.226,0.115,0.115
1935.792,-0.096,0.245,0.245
1935.875,-0.355,-0.014,-0.014
1935.959,-0.264,0.077,0.077
1936.042,-0.387,-0.046,-0.046
1936.125,-0.400,-0.059,-0.059
1936.209,-0.345,-0.004,-0.004
1936.292,-0.230,0.111,0.111
1936.375,-0.218,0.123,0.123
1936.459,-0.201,0.140,0.140
1936.542,-0.115,0.226,0.226
1936.625,-0.134,0.207,0.207
1936.709,-0.139,0.202,0.202
1936.792,-0.048,0.293,0.293
1936.875,-0.070,0.271,0.271
1936.959,-0.083,0.258,0.258
1937.042,-0.184,0.157,0.157
1937.125,-0.015,0.326,0.326
1937.209,-0.302,0.039,0.039
1937.292,-0.172,0.169,0.169
1937.375,-0.111,0.230,0.230
1937.459,-0.043,0.298,0.298
1937.542,-0.043,0.298,0.298
1937.625,0.001,0.342,0.342
1937.709,0.079,0.420,0.420
1937.792,0.075,0.416,0.416
1937.875,0.031,0.372,0.372
1937.959,-0.129,0.212,0.212
1938.042,-0.011,0.330,0.330
1938.125,-0.044,0.297,0.297
1938.209,-0.052,0.289,0.289
1938.292,-0.006,0.335,0.335
1938.375,-0.152,0.189,0.189
1938.459,-0.164,0.177,0.177
1938.542,-0.119,0.222,0.222
1938.625,-0.081,0.260,0.260
1938.709,-0.033,0.308,0.308
1938.792,0.098,0.439,0.439
1938.875,0.009,0.350,0.350
1938.959,-0.244,0.097,0.097
1939.042,-0.162,0.179,0.179
1939.125,-0.154,0.187,0.187
1939.209,-0.321,0.020,0.020
1939.292,-0.144,0.197,0.197
1939.375,-0.066,0.275,0.275
1939.459,-0.061,0.280,0.280
1939.542,-0.083,0.258,0.258
1939.625,-0.073,0.268,0.268
1939.709,-0.061,0.280,0.280
1939.792,-0.116,0.225,0.225
1939.875,-0.005,0.336,0.336
1939.959,0.341,0.682,0.682
1940.042,-0.083,0.258,0.258
1940.125,0.035,0.376,0.376
1940.209,-0.061,0.280,0.280
1940.292,0.106,0.447,0.447
1940.375,0.015,0.356,0.356
1940.459,0.032,0.373,0.373
1940.542,0.079,0.420,0.420
1940.625,0.045,0.386,0.386
1940.709,0.080,0.421,0.421
1940.792,0.060,0.401,0.401
1940.875,0.029,0.370,0.370
1940.959,0.207,0.548,0.548
1941.042,0.018,0.359,0.359
1941.125,0.161,0.502,0.502
1941.209,-0.074,0.267,0.267
1941.292,0.065,0.406,0.406
1941.375,0.061,0.402,0.402
1941.459,0.078,0.419,0.419
1941.542,0.140,0.481,0.481
1941.625,0.053,0.394,0.394
1941.709,-0.084,0.257,0.257
1941.792,0.255,0.596,0.596
1941.875,0.078,0.419,0.419
1941.959,0.110,0.451,0.451
1942.042,0.215,0.556,0.556
1942.125,-0.043,0.298,0.298
1942.209,-0.043,0.298,0.298
1942.292,-0.011,0.330,0.330
1942.375,0.047,0.388,0.388
1942.459,0.027,0.368,0.368
1942.542,-0.065,0.276,0.276
1942.625,-0.085,0.256,0.256
1942.709,-0.062,0.279,0.279
1942.792,-0.054,0.287,0.287
1942.875,-0.035,0.306,0.306
1942.959,-0.014,0.327,0.327
1943.042,-0.149,0.192,0.192
1943.125,0.011,0.352,0.352
1943.209,-0.164,0.177,0.177
1943.292,0.018,0.359,0.359
1943.375,0.007,0.348,0.348
1943.459,-0.082,0.259,0.259
1943.542,0.003,0.344,0.344
1943.625,0.010,0.351,0.351
1943.709,-0.009,0.332,0.332
1943.792,0.208,0.549,0.549
1943.875,0.108,0.449,0.449
1943.959,0.150,0.491,0.491
1944.042,0.288,0.629,0.629
1944.125,0.147,0.488,0.488
1944.209,0.149,0.490,0.490
1944.292,0.087,0.428,0.428
1944.375,0.114,0.455,0.455
1944.459,0.110,0.451,0.451
1944.542,0.152,0.493,0.493
1944.625,0.169,0.510,0.510
1944.709,0.200,0.541,0.541
1944.792,0.205,0.546,0.546
1944.875,0.046,0.387,0.387
1944.959,0.031,0.372,0.372
1945.042,0.039,0.380,0.380
1945.125,-0.048,0.293,0.293
1945.209,-0.028,0.313,0.313
