x,zb,w,h0
0.0,4522.873740187642,11.94677431207918,219.6052637186079
50.0,4490.218798723995,11.94677431207918,252.26020518225494
100.0,4468.909932389555,11.94677431207918,273.5690715166949
150.0,4452.70812118218,11.94677431207918,289.77088272407076
200.0,4439.483107740674,11.94677431207918,302.9958961655757
250.0,4428.230661476957,11.94677431207918,314.24834242929364
300.0,4418.391449565434,11.94677431207918,324.08755434081536
350.0,4409.619667595071,11.94677431207918,332.8593363111788
400.0,4624.356362896676,62.83767508939413,116.61051983364945
450.0,4658.873851697228,356.33878125178467,73.37223358194692
500.0,4663.700007409961,656.2272378259917,58.87052912228854
550.0,4653.482240850952,1017.2624437102459,50.27281654505147
600.0,4635.817351115242,1488.4550628311015,47.30395735892223
650.0,4615.562046601451,2028.5341744052896,42.471765267207964
700.0,4584.668157710418,2228.719291331327,41.318056578425356
750.0,4550.571865219693,2240.134801414802,42.75492645717791
800.0,4514.455565120481,2224.5309369260763,45.23729698077324
850.0,4478.195200541756,2065.6825809099437,50.527945304231274
900.0,4446.087290607347,1965.9175434274946,55.6317776589732
950.0,4419.462452200929,2019.6393622439955,56.877220860724435
1000.0,4397.640406338756,2246.3947741171273,52.073199857330756
1050.0,4367.111309522397,2236.1597368477373,48.812459406061066
1100.0,4326.062191894509,1807.361095727902,53.9131712757029
1150.0,4290.83016028672,1742.5171735957892,60.030924044319306
1200.0,4264.325587559057,2404.9415613718415,59.32826498857304
1250.0,4232.702703657142,2684.2232100349534,65.05314644409366
1300.0,4193.48283669864,2334.970648246046,84.94265964929471
1350.0,4161.016691828689,2219.101957967283,105.6353276184705
1400.0,4145.060834693766,2136.588035220732,110.89772194722774
1450.0,4137.896550904471,2054.0741124741803,107.36854293035734
1500.0,4131.586344154796,2269.4667406207195,101.10100726442022
1550.0,4133.811503268266,2514.2880485267433,86.1119672934745
1600.0,4129.379263542389,2955.1675995697747,70.69086206106893
1650.0,4111.274632028339,3486.813835418831,64.7896363121461
1700.0,4087.6442122484063,3977.3060849610465,63.29848890628672
1750.0,4061.590591448971,4232.553142429523,64.37167896026914
1800.0,4036.0727080945667,4419.370409965451,65.97284716215445
1850.0,4010.2456066810064,4552.028620105194,68.34262399914314
1900.0,3984.1888403625126,4674.26930328389,72.60882436092255
1950.0,3962.521657382428,4811.662550123307,74.62656473141945
2000.0,3943.894879948745,4801.28403530441,72.85863777353511
2050.0,3924.1125170404935,4672.4498245615005,70.4962258900158
2100.0,3900.394801717253,4443.510447156264,70.1765100926482
2150.0,3869.6699911815454,4253.934242458533,76.83805972452345
2200.0,3840.528274345714,3527.0533081031194,87.45308048275244
2250.0,3819.3919516325122,3019.9355411611687,90.13996793334238
2300.0,3811.09219184105,3018.8369972704472,79.49982161670044
2350.0,3795.5603892179247,3422.617096301473,67.42982925734259
2400.0,3768.380061260556,3263.9783377611125,62.86873270709603
2450.0,3734.4597878493223,3441.2552739533103,60.126894808188965
2500.0,3696.5673978304258,2859.596070141158,61.5852524989493
2550.0,3659.4233014885695,2930.3052111869392,59.880701539665736
2600.0,3620.0852022667586,3155.812469825773,59.2264288309102
2650.0,3579.0563494680327,2885.8137730275353,61.304336460763686
2700.0,3539.6790216741024,3093.8289982582423,62.33293787381733
2750.0,3490.957969114332,3034.885979546612,75.45380706174716
2800.0,3437.181677016582,2633.8655074616795,110.3719829312636
2850.0,3400.3144284782643,2156.2135892806155,135.65721538795236
2900.0,3407.5543315079562,1678.5616710995503,116.83529627663226
2950.0,3419.7389929916744,2286.2178217185456,83.83875677659898
3000.0,3404.7498437311556,2943.178051166051,68.63698603411346
3050.0,3372.370763501586,2760.0395637171064,65.47859474139723
3100.0,3336.3391989471224,2926.1152421399993,64.14860351986785
3150.0,3296.5379313800627,2481.6710759559437,67.09213784345667
3200.0,3258.0505067087,2408.763355245085,69.51682419639282
