x,zb,w,h0
0.0,1396.666160138033,31.79517632053772,225.86350294790435
50.0,1363.0806287958117,31.79517632053772,259.4490342901257
100.0,1341.1645093337925,31.79517632053772,281.3651537521451
150.0,1324.5009841913006,31.79517632053772,298.02867889463676
200.0,1425.3135971414995,31.79517632053772,197.21606594443801
250.0,1511.3664931995888,155.52501737323732,105.5509901033128
300.0,1507.519793526967,290.630213554868,103.26954280554688
350.0,1509.9948839496603,425.73540973649875,94.66630541246603
400.0,1509.5995913640297,541.3353261416895,86.33920665109459
450.0,1499.8405250273117,650.3224808859859,86.49637004449968
500.0,1488.5474612752853,759.3096356302823,88.18753085321336
550.0,1477.5690206992458,867.0981585132355,89.38187359990718
600.0,1466.23515642403,974.3371230060953,90.8481058669515
650.0,1454.556346484509,1081.576087498955,92.65928379830144
700.0,1444.7569814881458,1331.4754077807922,92.69768608715202
750.0,1435.4093351431454,1648.1662205890575,92.33431073143423
800.0,1429.1931271393692,1964.857033397323,88.83949703449223
850.0,1422.7086405467114,2316.170207947588,84.29500788125297
900.0,1412.1734881045247,2684.2267130243317,83.16382366145088
950.0,1396.0618779688539,3052.283218101076,87.60909713513264
1000.0,1380.6322156148344,3365.206461012316,93.1396566127919
1050.0,1369.9026429540165,3676.767346151039,94.01379522055417
1100.0,1360.2305423337777,3987.99900484135,93.82311734887679
1150.0,1350.203858783463,4285.029196307458,93.67021369321012
1200.0,1338.8268908891437,4582.059387773566,94.86759438154775
1250.0,1319.8065648007587,4862.417870650742,103.89814839784896
1300.0,1300.8425861533003,4928.35035400996,115.31369441917514
1350.0,1291.8173811001498,4994.282837369178,116.79046684619352
1400.0,1282.4816741907432,5060.215320728398,118.57774112946825
1450.0,1249.253851755581,5121.183522097346,144.3525711817115
1500.0,1198.9471813774135,4978.86029678988,191.11460556025975
1550.0,1192.27871164044,4836.537071482414,194.2384392976144
1600.0,1185.7151356389206,4694.213846174947,197.25737929951447
1650.0,1179.237049877712,4551.890620867482,200.19082906110387
1700.0,1172.827250095767,4409.567395560015,203.05599284342983
1750.0,1166.4704661831593,4267.244170252549,205.86814075641826
1800.0,1160.152990961257,4124.920944945083,208.64097997870144
1850.0,1172.2730752216557,3982.5977196376166,192.97625971868348
1900.0,1186.3157177816088,4039.2181196192196,174.22624960322102
1950.0,1185.595327370113,4167.472328398831,169.8206066696551
2000.0,1180.5646464352394,4295.726537178443,169.7252542594669
2050.0,1175.5310216802316,4423.980745958056,169.63284566941306
2100.0,1174.7035813596178,4552.234954737667,165.33425264496478
2150.0,1183.3835818991324,4627.873616537293,151.0897976792229
2200.0,1184.2351576463275,4544.1799738438485,143.34612491326027
2250.0,1176.2174269049674,4460.486331150404,144.47175863585218
2300.0,1168.23502185082,4376.79268845696,145.56206667123172
2350.0,1148.2468522645006,4293.099045763514,158.65813923878318
2400.0,1120.180271907854,4165.7853210594785,181.53120816116143
2450.0,1106.9136508079944,4023.48218756458,190.1880121372342
2500.0,1100.441086236405,3881.1790540696807,192.05075958503684
2550.0,1093.9450522465568,3738.875920574782,193.9369764510983
2600.0,1087.4176959505503,3596.572787079883,195.8545156233182
2650.0,1080.3556482642236,3454.269653584984,198.30674618585797
2700.0,1064.3638004603413,3314.725392056317,209.7271091939396
2750.0,1048.7467361885308,3221.2600474112164,221.412918509116
2800.0,1043.1966467066768,3127.7947027661157,223.03175303433568
2850.0,1037.6234859802953,3034.329358121015,224.67365880408312
2900.0,1032.022695870755,2940.864013475914,226.34319395698904
2950.0,1026.3895283231445,2847.3986688308137,228.04510654796545
3000.0,1020.7188609209387,2753.9333241857125,229.78451899353706
3050.0,1056.425334638477,2660.467979540612,190.14679031936444
3100.0,1084.8373798479151,2774.6827341772537,154.74638958863522
3150.0,1085.560619545892,2971.8111739777946,145.81428516020853
3200.0,1081.454963468439,3168.9396137783356,141.71107650721154
3250.0,1091.2365224552582,3353.0184187371633,123.27147292518654
