x,zb,w,h0
0.0,3301.6463050412044,132.4211290733366,243.93401722442067
50.0,3265.3737179521145,132.4211290733366,280.2066043135104
100.0,3241.7041697844597,132.4211290733366,303.8761524811653
150.0,3223.7074568313906,132.4211290733366,321.8728654342345
200.0,3209.0173232617008,132.4211290733366,336.56299900392406
250.0,3196.518285787682,132.4211290733366,349.0620364779428
300.0,3185.5890464458816,132.4211290733366,359.9912758197432
350.0,3260.9464301733274,132.4211290733366,284.63389209229746
400.0,3408.459549934896,228.44751940996625,133.07214113920546
450.0,3430.0059527170283,435.81143367078016,102.78293329765596
500.0,3421.29273325054,643.0986009447989,102.76670879891843
550.0,3410.902009219737,848.0287366997061,104.83833096984777
600.0,3401.238161320417,1052.9588724546131,106.18307700929417
650.0,3395.838221046945,1257.8890082095202,103.26391542289291
700.0,3395.4513031231795,1515.2241742746394,94.0860383219268
750.0,3388.889483729571,1861.9478220315837,88.95825482405158
800.0,3384.527551880418,2201.7849060306116,81.48510775074675
850.0,3373.2101951638833,2352.1543911208246,76.96495483244551
900.0,3355.8146421936067,2489.628734111022,78.5176290918651
950.0,3337.460619710249,2465.6528330991264,80.96155075646381
1000.0,3318.152301648726,2466.216162894542,84.49255293294593
1050.0,3300.791638382715,2624.1174997566104,86.92727650429974
1100.0,3283.3133323849615,2763.560852192375,89.56577381589489
1150.0,3265.6922701779104,2716.3986371523697,93.21779011060279
1200.0,3249.0744589526453,2669.2364221123635,95.8665554235252
1250.0,3233.3866651869184,2691.0241029839694,97.97712719058258
1300.0,3218.7921558280013,2713.703330835952,98.99948097511536
1350.0,3205.8048413379415,2972.4812932321606,98.34297957292586
1400.0,3187.557760415566,3290.9172694682843,102.9281372961951
1450.0,3163.580195125539,3334.3199881153714,115.53953300840918
1500.0,3145.1758682354694,3169.1989966116075,124.31827641160243
1550.0,3132.653776756422,3004.0780051078436,127.21478440377324
1600.0,3120.7064357265745,2933.4134025747253,129.6168626516063
1650.0,3110.004292048282,2954.7313861951366,130.8519606619997
1700.0,3102.191024606239,2976.0493698155487,129.19818243614324
1750.0,3097.274349396309,3016.2106783994063,124.02981993326581
1800.0,3089.094221131888,3084.7465062453352,121.19433017508572
1850.0,3078.3461742203285,3153.2823340912637,120.926759064044
1900.0,3067.920272389721,3241.73266246993,120.16163841160312
1950.0,3056.916263424828,3341.915041714098,119.87129043880701
2000.0,3054.110818680316,3442.097420958267,111.38237824563008
2050.0,3049.7290952601797,3987.791209060352,101.51714127503527
2100.0,3040.389523194027,4563.9845460424285,96.40761879283787
2150.0,3028.3340839474877,4967.456236383642,92.6687694861231
2200.0,3011.6331286241825,5349.041225811813,93.4049778369317
2250.0,2996.174571714893,5910.968074586702,93.91701534288023
2300.0,2986.311271797315,6456.942954851971,88.78167206341914
2350.0,2971.525555669919,6409.960726613776,86.30261995393145
2400.0,2951.8741571100586,6302.346160530604,89.01249687298372
2450.0,2930.668539632166,6013.384272492772,94.24340195102538
2500.0,2907.481236499531,5766.388821677295,102.82216153635609
2550.0,2888.638203672518,5588.946790867249,109.32088200385955
2600.0,2858.070797369103,5411.504760057204,127.54397594776513
2650.0,2817.348538163032,4897.721168540065,161.24862548810697
2700.0,2803.313098023693,4354.901561157658,168.72630464530323
2750.0,2792.053019783628,3812.0819537752495,173.42862190322484
