x,zb,w,h0
0.0,3932.2551772419233,47.222214881610824,45.91279150807664
50.0,3924.3286783629737,52.57943760271212,36.086504758263935
100.0,3884.5358321425383,127.08798126486403,27.964437744261904
150.0,3826.3922223325717,76.25970965342486,35.65879861947394
200.0,3783.9175807284037,197.1676013227535,42.9552291528063
250.0,3755.6808522638426,206.22241986109248,52.36056789545073
300.0,3748.269834834564,402.7299192145913,35.71422855148539
350.0,3698.676573009143,664.8074389538398,33.98354171736564
400.0,3662.9148957704056,831.1393395057198,40.205951524226876
450.0,3625.3081067855037,1035.080434479499,43.00966720180927
500.0,3590.890860681165,1595.7623390466683,52.61834743709735
550.0,3563.5681097914817,1691.1334037160766,63.248647392126976
600.0,3542.5788494475873,1844.9714367863678,68.12265528988507
650.0,3524.7255947698595,2184.0514863918943,71.68940655496185
700.0,3507.8439161420483,2527.5583062820247,74.49194407982324
750.0,3492.2137978778246,2893.597710399802,77.0984105501392
800.0,3463.6334650255085,3259.6371145175794,92.65509160854756
850.0,3420.146565238412,3146.097169731008,129.63006821300272
900.0,3401.275640554328,2946.0003421988963,143.1643391065989
950.0,3391.040381336992,2745.9035146667843,148.06294453344736
1000.0,3380.943381243326,2545.8066871346723,152.8232908366264
1050.0,3371.2248027797996,2345.7098596025608,157.20521550966458
1100.0,3369.8479412536394,2160.0261651205396,153.20738096926212
1150.0,3371.2806846815392,2344.34099078998,145.42336089360106
1200.0,3365.3370068283903,2528.6558164594203,145.015762098989
1250.0,3359.234307027215,2712.9706421288606,144.76718525240324
1300.0,3376.6938027412957,2897.285467798301,120.95641289056128
1350.0,3389.3040654740494,3375.436716547705,97.58291918660947
1400.0,3383.3039988643563,4004.0329605040247,90.5608230014559
1450.0,3371.195765907846,4500.363932919065,89.62091313295711
1500.0,3357.672005087652,4689.170759421149,90.03612610652466
1550.0,3335.7201097874495,4877.977585923236,98.87947356010102
1600.0,3313.709847442746,4855.440661179153,111.35814523050537
1650.0,3302.5768540435743,4828.692843474318,113.03081660509709
1700.0,3289.6935551553174,4801.945025769482,116.45379346877475
1750.0,3277.5017058538747,5007.179215283305,119.74484645295723
1800.0,3268.059813883038,5300.662292046936,120.49879275667956
1850.0,3258.2241885032404,5594.145368810568,121.64647246936305
1900.0,3246.3100843160523,5728.273582052356,125.16019861097323
1950.0,3235.1028537382826,5659.883147737894,128.33251100116632
2000.0,3225.6562252580043,5591.492713423434,129.74422129386863
2050.0,3220.204238789469,5523.102279108974,127.16128957482744
2100.0,3215.69093265642,5560.417625825018,122.80129160650512
2150.0,3207.378189335812,5643.185683426918,121.88023102923982
2200.0,3203.923394570586,5725.953741028817,116.1012218965924
2250.0,3203.9064051542555,5989.485913973418,105.19130627551301
2300.0,3197.0546203364856,6448.070940189933,99.2892515035224
2350.0,3187.4233193630193,6818.992134139351,95.93854005388346
2400.0,3174.8728399138095,6770.218526041283,94.41461869532979
2450.0,3160.376381738279,6722.119238416091,94.83304595297278
2500.0,3145.843980550738,6698.864792933996,95.15366748355405
2550.0,3132.5126650051916,6675.6103474519,94.27320337213993
2600.0,3118.2144240929297,6510.458347853834,93.63388063724973
2650.0,3102.878357736936,6328.416195351488,93.94599283255305
2700.0,3087.014146557151,6080.117383678722,94.54207331404993
2750.0,3071.0039484343447,5822.687564820052,95.25049011767412
2800.0,3055.921404580461,5920.768248561435,94.83082380871302
2850.0,3039.1524098904374,6054.560330561404,96.07747505092239
2900.0,3021.7751474305846,5795.78966671646,98.6926884418751
